number,handle name,handle ID,tweet,tweet time,retweet count,likes count 
1280,Marisol.Smith,Marisol04326417,Credit where credit is due. @NickyMorgan01 is working hard with people like @SteveBakerHW and @Jacob_Rees_Mogg to get a good #Brexit deal. It was a pleasure to be on a panel with her last night in #Halifax. Thank you @HxConservatives. https://t.co/WvPuiA7VE7,Sat Feb 23 22:08:58 +0000 2019,0,0
1281,Ahmed Alsaeed,A7med_alsaeed,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:09:00 +0000 2019,0,0
1282,Oldmomma,oldmommatajuri,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:09:01 +0000 2019,0,0
1283,Lexie :-),Lexpomory,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:09:12 +0000 2019,0,0
1284,Lexie :-),Lexpomory,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:09:46 +0000 2019,0,0
1285,KNoel,KNoel714,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:09:55 +0000 2019,0,0
1286,ESDH Student Council,CouncilESDH,"On March 8th at Halifax West High School the Metro region will be having a Prep Rally!!! For just 5$ you will have access to carnival games, food, secret surprises and an all around fun experience! If you are interested please click this link :) https://t.co/l9yGixBRiY https://t.co/BU2M5HlHKJ",Sat Feb 23 22:10:19 +0000 2019,0,0
1287,EatingMyPeaz,EatingMyPeaz,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:10:32 +0000 2019,0,0
1288,Darrel LS MacDonald,Darrel_Mac,@starrybryte I road trip from Halifax to Ottawa and back over a week several years ago .  Finding accessible hotel/motel rooms was a like finding a rainbow,Sat Feb 23 22:10:51 +0000 2019,0,0
1289,Lynn,LynnOclou,Brilliant review of another exciting restaurant opening #Halifax in @yorkshirepost by @mrsfifties &amp; yes you would have to been under a stone to have missed transformation of our town @VisitCalderdale @Welcome2Yorks https://t.co/DDofQMzj90,Sat Feb 23 22:11:04 +0000 2019,0,0
1290,Ahmed Alsaeed,A7med_alsaeed,"The GoFundMe campaign to help the Barho family after their fatal house fire is now the second largest in Canadian history (now nearly a half-million dollars).
1. Humboltd Broncos
2. Halifax House Fire
3. Quebec Mosque Victims https://t.co/RGkvQgz7bs",Sat Feb 23 22:11:35 +0000 2019,0,0
1291,NYYFan4Evr,NYYMichael,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 22:11:38 +0000 2019,0,0
1292,Mohamed Fahmy,MFFahmy11,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:11:47 +0000 2019,0,0
1293,Marc Almon,marc_almon,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:11:58 +0000 2019,0,0
1294,Holdsworth House,HoldsworthHotel,Colonnade Courtyard at Holdsworth House #holdsworthhouse #weddings #hiddengem #hotels #yorkshire #halifax @ Holdsworth House Hotel &amp; Restaurant https://t.co/9njwLlwX6V,Sat Feb 23 22:12:25 +0000 2019,0,0
1295,amywright,shayleesbibi,Halifax Regional Police &amp; Halifax fire have just arrived at the Cunard Centre to take part in today’s funeral for the #Barho children. https://t.co/C9T7lsbem1,Sat Feb 23 22:12:43 +0000 2019,0,0
1296,amywright,shayleesbibi,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:13:05 +0000 2019,0,0
1297,CanadianBankingVictims.FightBack,BankersWatchDog,"@OtagoGrad @good_robyn @sunlorrie @Clerk_GC .
Bank Lobbying SCAMS

Same as #SNCLavelin
.
#Trudeau PAY for PLAY #Scandal
.
SPREAD the WORD 100X Larger than #SNC scandal

https://t.co/haulq7Slb5

#BMO #CIBC #BNS #RBD #TD #CPC #PPC #Canada #PEI #LavScam #cdnpoli #PEI #Saskatoon #Timmins #Moncton #Guelph #Quebec #Halifax #NDP",Sat Feb 23 22:13:26 +0000 2019,0,0
1298,Rufina,rufina_jo,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 22:13:29 +0000 2019,0,0
1299,Naseeha - Mental Health,NaseehaHelpline,...begin to recover and heal. Thank you to the Halifax community and Ummah Mosque for the public and moving funeral and the outpouring of support.,Sat Feb 23 22:14:23 +0000 2019,0,0
1300,Don Degenhardt,DonDegenhardt,"a terrible, heart wrenching tragedy. - ‘We love them and we love you’: Funeral held for all 7 children killed in Halifax house fire https://t.co/kQQnW3R13I",Sat Feb 23 22:14:55 +0000 2019,0,0
1301,arnold,arnold_bim,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 22:14:56 +0000 2019,0,0
1302,Hana Saleh,hanayat82,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:15:23 +0000 2019,0,0
1303,coke,pawgobama,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 22:15:58 +0000 2019,0,0
1304,Logan Campbell,LogManMaritimes,"#MacKayBridge - Dartmouth to Halifax (Activity): Incident, Dartmouth bound light volumes, Halifax bound light volumes, drive with care, expect delay.",Sat Feb 23 22:16:16 +0000 2019,0,0
1305,Deborah F Stuart,DeborahFStuart,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:16:37 +0000 2019,0,0
1306,Emily,lovespainting,Halifax cartoonist caves to outrage mob over “edgy” Wilson-Raybould sketch: @TheMenzoid — https://t.co/jJP2ELgMBO | #SNCLavalin #cdnpoli #hw https://t.co/alvJZxb4su,Sat Feb 23 22:16:49 +0000 2019,0,0
1307,Allan Thompson,gastropod225061,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:17:13 +0000 2019,0,0
1308,WonderWendy,WendyM21163853,Halifax Regional Police &amp; Halifax fire have just arrived at the Cunard Centre to take part in today’s funeral for the #Barho children. https://t.co/C9T7lsbem1,Sat Feb 23 22:17:22 +0000 2019,0,0
1309,Soussou,Souhila_Amal,Justice Anne Derrick's parting words to us: hold on to your passions. The #LNFBForum2019 in #Halifax ended on a high note! See you all at the Garrison! https://t.co/HG84iZlz5D,Sat Feb 23 22:17:35 +0000 2019,0,0
1310,safa.,safa_1308,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:17:39 +0000 2019,0,0
1311,DPCMom,DPCmom,"@richardagain @NSValley @PeterCottonTa15 @globalnews You are more than welcome to come to Halifax and see for yourself the place where this disaster happened, and talk to the people who were deeply affected by it. Otherwise, STFU.",Sat Feb 23 22:17:47 +0000 2019,0,0
1312,C Frederick,PoweredbyPoodle,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:17:59 +0000 2019,0,0
1313,Garreth MacDonald,GarrethMD,"Here are tonight’s lineups.

No changes from Monday for Halifax.

Cole McLaren gets the start for the Herd. #Mooseheads https://t.co/H8q8BB8aDY",Sat Feb 23 22:18:05 +0000 2019,0,0
1314,J. Smooth,jsmooth07,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 22:18:07 +0000 2019,0,0
1315,SimulatorsStudio,SimulatorStudio,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:18:14 +0000 2019,0,0
1316,J. Smooth,jsmooth07,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:18:18 +0000 2019,0,0
1317,CanadianBankingVictims.FightBack,BankersWatchDog,"@CanadianLabour .
Bank Lobbying SCAMS

Same as #SNCLavelin
.
#Trudeau PAY for PLAY #Scandal
.
SPREAD the WORD 100X Larger than #SNC scandal

https://t.co/haulq7Slb5

#BMO #CIBC #BNS #RBD #TD #CPC #PPC #Canada #PEI #LavScam #cdnpoli #PEI #Saskatoon #Timmins #Moncton #Guelph #Quebec #Halifax #NDP",Sat Feb 23 22:18:22 +0000 2019,0,0
1318,Alex Cooke,ACookeHFX,"Wise words from Imam at today's funeral for 7 Syrian immigrant children who died Tuesday in #Halifax house fire: ""Life is so short. There isn't enough time to love. I don't know where people find time to hate.""",Sat Feb 23 22:18:24 +0000 2019,0,0
1319,C Frederick,PoweredbyPoodle,"The GoFundMe campaign to help the Barho family after their fatal house fire is now the second largest in Canadian history (now nearly a half-million dollars).
1. Humboltd Broncos
2. Halifax House Fire
3. Quebec Mosque Victims https://t.co/RGkvQgz7bs",Sat Feb 23 22:18:36 +0000 2019,0,0
1320,Emilie M. 'Arshif,EmilieArshif,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:18:44 +0000 2019,0,0
1321,therealSteveIbel,IbelSteve,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:18:47 +0000 2019,0,0
1322,Allan Thompson,gastropod225061,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 22:18:51 +0000 2019,0,0
1323,Kara,Nutmeg1004,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:19:03 +0000 2019,0,0
1324,Susan Kimpton,KIMPY123,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:19:10 +0000 2019,0,0
1325,Logan Campbell,LogManMaritimes,"Happy Saturday #Halifax! If you need assistance at the @HFXMooseheads game tonight, please see one of our ushers or our Guest Services Booth located behind King of Donair! Let's go Moose!",Sat Feb 23 22:19:11 +0000 2019,0,0
1326,Kara,Nutmeg1004,"The family has asked for emergency staff to be part of today’s ceremony. Representatives from Halifax fire &amp; police services will form an honour guard, to escort the 7 caskets into the building. https://t.co/y0oUholcNr",Sat Feb 23 22:19:18 +0000 2019,0,0
1327,SimulatorsStudio,SimulatorStudio,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:19:19 +0000 2019,0,0
1328,Kara,Nutmeg1004,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 22:19:25 +0000 2019,0,0
1329,CanadianBankingVictims.FightBack,BankersWatchDog,"@judyrudin .
Bank Lobbying SCAMS

Same as #SNCLavelin
.
#Trudeau PAY for PLAY #Scandal
.
SPREAD the WORD 100X Larger than #SNC scandal

https://t.co/haulq7Slb5

#BMO #CIBC #BNS #RBD #TD #CPC #PPC #Canada #PEI #LavScam #cdnpoli #PEI #Saskatoon #Timmins #Moncton #Guelph #Quebec #Halifax #NDP",Sat Feb 23 22:19:30 +0000 2019,0,0
1330,Bondassage,CEOBondassage,"Did you know I was on the cover? There is even 2 pages of an article on me and male escorting. It is fun to see yourself in print. Spread the word quality Straight Male Companions are available to support women, their safety &amp; sexuality on their terms #sensual, #sensualmassage https://t.co/4fd20rDYQc",Sat Feb 23 22:19:51 +0000 2019,0,0
1331,Pak4rule,Pak4rule1,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 22:19:54 +0000 2019,0,0
1332,ReadyAyeReady,ReadyAyeReady,"#Ships of the #RCNavy: HMCS OUTREMONT (Frigate) Commissioned at Quebec City on November 27, 1943, Outremont arrived at Halifax on December 13 and carried out working-up exercises in St. Margaret's Bay. She left St. John's on February 1...  https://t.co/YDq7MTMJ9X #Canadian #Navy https://t.co/GobJ7B5Myn",Sat Feb 23 22:20:03 +0000 2019,0,0
1333,Western Vanguard,WesternVan123,"So seven Syrian refugee children die (which is tragic don’t get me wrong) and they get a public funeral while many Whites in Europe,America,Canada, and they don’t? What’s up with that?",Sat Feb 23 22:20:06 +0000 2019,0,0
1334,J-JTaylor,AssisiCat,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:20:20 +0000 2019,0,0
1335,J-JTaylor,AssisiCat,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 22:20:28 +0000 2019,0,0
1336,J-JTaylor,AssisiCat,"The family has asked for emergency staff to be part of today’s ceremony. Representatives from Halifax fire &amp; police services will form an honour guard, to escort the 7 caskets into the building. https://t.co/y0oUholcNr",Sat Feb 23 22:20:41 +0000 2019,0,0
1337,Logan Campbell,LogManMaritimes,"Come join CarShare Atlantic in unveiling their fleet of accessible vehicles at the Halifax Central Library this Tues.Feb. 26th at 11am.  
A wonderful initiative, thank you Pam Cooley,  Founder of CarShare Atlantic for giving persons with mobility challenges the freedom to roam! https://t.co/o2couFspBx",Sat Feb 23 22:20:43 +0000 2019,0,0
1338,f'y,tougherrr,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:20:46 +0000 2019,0,0
1339,Sweary Janet FFS,clegg_janet,"Season opener - A Bunch of Amateurs when the Stratford London is mistaken for Stratford-on Avon chaos ensues. Tues 12th March - Saturday 16th March 2019, 7.30pm, matinee Saturday 2.30pm, New prices in force BUT you can now book online with NO booking fee :https://t.co/RA5Sr3Rl5V https://t.co/pdCr3tWHyP",Sat Feb 23 22:20:48 +0000 2019,0,0
1340,CanadianBankingVictims.FightBack,BankersWatchDog,"@BobMakenzie1 .
Bank Lobbying SCAMS

Same as #SNCLavelin
.
#Trudeau PAY for PLAY #Scandal
.
SPREAD the WORD 100X Larger than #SNC scandal

https://t.co/haulq7Slb5

#BMO #CIBC #BNS #RBD #TD #CPC #PPC #Canada #PEI #LavScam #cdnpoli #PEI #Saskatoon #Timmins #Moncton #Guelph #Quebec #Halifax #NDP",Sat Feb 23 22:21:14 +0000 2019,0,0
1341,renia,renia2009,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:21:24 +0000 2019,0,0
1342,renia,renia2009,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 22:21:29 +0000 2019,0,0
1343,Jennifer Girard,JustJX,"What a sad week here in Halifax. But if there’s one thing that resonated with me today, it’s these words: “Life is so short, there is not enough time to love. I don’t know how people find time to hate.”",Sat Feb 23 22:21:38 +0000 2019,0,0
1344,Luke Doucette,monkeyshadows,When is @fluffyguy coming back to Halifax? I need to know when to book off work for the show last few I missed cause of work and that was sad,Sat Feb 23 22:21:43 +0000 2019,0,0
1345,renia,renia2009,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 22:21:43 +0000 2019,0,0
1346,renia,renia2009,Halifax Regional Police &amp; Halifax fire have just arrived at the Cunard Centre to take part in today’s funeral for the #Barho children. https://t.co/C9T7lsbem1,Sat Feb 23 22:21:48 +0000 2019,0,0
1347,renia,renia2009,"The family has asked for emergency staff to be part of today’s ceremony. Representatives from Halifax fire &amp; police services will form an honour guard, to escort the 7 caskets into the building. https://t.co/y0oUholcNr",Sat Feb 23 22:21:56 +0000 2019,0,0
1348,Jeffrey Austin,JeffAus13517304,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:22:21 +0000 2019,0,0
1349,Melinda Gallant,melingal,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:22:57 +0000 2019,0,0
1350,Allan Thompson,gastropod225061,"Overnight fire destroys Halifax home:
- 1 man, life-threatening injuries
- 1 woman, non-life-threatening
- 5 bodies removed from home
- 7 kids lived here, neighbours say. https://t.co/4r6C0hvNC2",Sat Feb 23 22:23:03 +0000 2019,0,0
1351,renia,renia2009,"Canada is a better country.  Not only do they welcome refugees but they MOURN their loss at all levels - first responders, public, Prime Minister
https://t.co/7OY7sUWvEu",Sat Feb 23 22:23:08 +0000 2019,0,0
1352,Luke Doucette,monkeyshadows,"When is @fluffyguy coming back to Halifax, NS? I need to know when to book off work for the show last few I missed cause of work and that was sad",Sat Feb 23 22:23:10 +0000 2019,0,0
1353,Allan Thompson,gastropod225061,"This is one of the saddest stories in recent memory. Sending our @CityKitchener thoughts &amp; prayers today to the Barho family, @MikeSavageHFX and entire Halifax community. May these innocent souls rest in peace! https://t.co/nq6O6ONi2w",Sat Feb 23 22:23:14 +0000 2019,0,0
1354,Gail Sloane,gail_sloane,"1,800+ people came to share in the immeasurable mourning of the Barho family and their loved ones. 

This is our promise: We will be here for you, today and always. #Halifax

https://t.co/QLH0sj23hL",Sat Feb 23 22:23:59 +0000 2019,0,0
1355,Maegan Laporte,maegan_laporte,"@tedlaking .
Bank Lobbying SCAMS

Same as #SNCLavelin
.
#Trudeau PAY for PLAY #Scandal
.
SPREAD the WORD 100X Larger than #SNC scandal

https://t.co/haulq7Slb5

#BMO #CIBC #BNS #RBD #TD #CPC #PPC #Canada #PEI #LavScam #cdnpoli #PEI #Saskatoon #Timmins #Moncton #Guelph #Quebec #Halifax #NDP",Sat Feb 23 22:24:12 +0000 2019,0,0
1356,Jennifer Henry,jhenry67,You're invited! Training coming up in Halifax March 14: Conflict Resolution with Stephen Law. https://t.co/x27i2xDayA @StephenLawNS @nsgambia @ChaliceCanada @DalGlobalHealth @dalagriculture @dalideas @SMUIntlCentre @smuhalifax @MSVU_Halifax @YWCAHalifax @BTS_MG @CoadyStFX https://t.co/rAvZt4zyGJ,Sat Feb 23 22:24:17 +0000 2019,0,0
1357,SONA,vivalasonaa,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:24:26 +0000 2019,0,0
1358,Lisa Margaret the Nationalist,LisaMar91564392,"@CC_CRF .
Bank Lobbying SCAMS

Same as #SNCLavelin
.
#Trudeau PAY for PLAY #Scandal
.
SPREAD the WORD 100X Larger than #SNC scandal

https://t.co/haulq7Slb5

#BMO #CIBC #BNS #RBD #TD #CPC #PPC #Canada #PEI #LavScam #cdnpoli #PEI #Saskatoon #Timmins #Moncton #Guelph #Quebec #Halifax #NDP",Sat Feb 23 22:24:42 +0000 2019,0,0
1359,Melissa,dexterfan787,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:24:52 +0000 2019,0,0
1360,Gail Sloane,gail_sloane,"My heart is heavy but the love and compassion Halifax showed for the Barho family at the funeral for their seven children this afternoon fills me with hope. We stand with the family, Halifax's muslim community, Spryfield and Enfield, and everyone impact by this tremendous loss.",Sat Feb 23 22:25:23 +0000 2019,0,0
1361,mj,mj52046600,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:25:40 +0000 2019,0,0
1362,Ross,Ross_McKinney,Really wish I could find some @Carolina_Kettle at some local stores. I’ve gotten hooked on them when going to @TheHenAndTheHog in #Halifax some of the BEST chips I’ve ever had. Love trying the different flavors.,Sat Feb 23 22:26:16 +0000 2019,0,0
1363,fred murrant,murrant_fred,"Wise words from Imam at today's funeral for 7 Syrian immigrant children who died Tuesday in #Halifax house fire: ""Life is so short. There isn't enough time to love. I don't know where people find time to hate.""",Sat Feb 23 22:26:19 +0000 2019,0,0
1364,Becky McInroy,nobodys_angel81,"What a sad week here in Halifax. But if there’s one thing that resonated with me today, it’s these words: “Life is so short, there is not enough time to love. I don’t know how people find time to hate.”",Sat Feb 23 22:26:32 +0000 2019,0,0
1365,Alex Weldon,benefactumgames,"Wise words from Imam at today's funeral for 7 Syrian immigrant children who died Tuesday in #Halifax house fire: ""Life is so short. There isn't enough time to love. I don't know where people find time to hate.""",Sat Feb 23 22:26:42 +0000 2019,0,0
1366,mj,mj52046600,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:26:47 +0000 2019,0,0
1367,mj,mj52046600,"The GoFundMe campaign to help the Barho family after their fatal house fire is now the second largest in Canadian history (now nearly a half-million dollars).
1. Humboltd Broncos
2. Halifax House Fire
3. Quebec Mosque Victims https://t.co/RGkvQgz7bs",Sat Feb 23 22:27:38 +0000 2019,0,0
1368,Lynne Gibbons,Auntycraft2,"@paulbesleywrite @NBroadsides We went to the open rehearsal for the next production 'Much Ado about Nothing'.
It looks excellent and is in Halifax 25 April to 4th May.",Sat Feb 23 22:27:50 +0000 2019,0,0
1369,Wings Magazine,wings_magazine,"Performer Announcement: CF-18 Demo Team!

Air Show Atlantic is  thrilled to announce that the @CF18Demo will be performing at the  show in Greenwood August 31st and September 1st!

#Avgeek #RCAF #CF18 #CF18DemoTeam #AirShowATL #Aviation #NovaScotia #Greenwood #Halifax @RCAF_ARC https://t.co/4CooNavfQW",Sat Feb 23 22:27:52 +0000 2019,0,0
1370,Cici 2099,slashersunshine,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 22:28:12 +0000 2019,0,0
1371,Cici 2099,slashersunshine,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 22:28:25 +0000 2019,0,0
1372,DLH,LittleDofPA,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:28:43 +0000 2019,0,0
1373,JAE,AIJagsFan,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:28:43 +0000 2019,0,0
1374,REBECCA O’CONNOR,NoAppleIndian,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 22:28:48 +0000 2019,0,0
1375,Paul Besley,paulbesleywrite,"@youngbillh There some proper stuff there Bill. Had a walk through Halifax, felt very much a northern mill town, not afraid, not bragging but resolute and won’t be put down. Does Dean Clough mill take its name from the clough below Black Hill?",Sat Feb 23 22:28:49 +0000 2019,0,0
1376,DLH,LittleDofPA,"The GoFundMe campaign to help the Barho family after their fatal house fire is now the second largest in Canadian history (now nearly a half-million dollars).
1. Humboltd Broncos
2. Halifax House Fire
3. Quebec Mosque Victims https://t.co/RGkvQgz7bs",Sat Feb 23 22:29:12 +0000 2019,0,0
1377,Cole Hbr Wx - EW3446,ColeHbrNSwx,"Wnd SSE 5 km/h, Max 34.1 km/h at 13:40, Dry, T -3.9C, Chill -6C, H -0.8C, L -10.3C, Rn24h 0.3 mm, DP -10.2C, Hum 62%, Baro 1024.9 hPa and Rising slowly, High 1027.4  hPa at 09:01, Low 1023.7  hPa at 00:04 https://t.co/IWubRM5ZpZ #ColeHarbour #Halifax #NSwx",Sat Feb 23 22:30:01 +0000 2019,0,0
1378,MagdalenaJanik,mjanmjan7,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 22:30:37 +0000 2019,0,0
1379,Appytechie,techieappy,"First-time buyers make up majority of housing market for first time in 23 years, says Halifax survey https://t.co/DAK5K8IvmI https://t.co/OylOvJVrRf",Sat Feb 23 22:30:55 +0000 2019,0,0
1380,Lauren Boothby,laurby,"Well hello there. At the @NEWS1130 web desk this afternoon. @jonszekeres is producing. Coming up at 2:30....

Is 17 minutes long enough for students to eat lunch? Funeral for 7 children in Halifax fire. R. Kelly in court today. And more...

LISTEN: https://t.co/PPW3z4ShLF https://t.co/MgoO7tmknc",Sat Feb 23 22:31:11 +0000 2019,0,0
